%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1938,18.8945595885194,6.594976592379055,36.53721605782738,-11.734092065945589,15.11619090367688,-2.0000434747333315,16.548211647130927,-5.156908399804649,1.1981124194360149,0.23898339198576934,7.398845134382782,-0.37887109573200917,6.189202663727947,1.1091756117193157,-2.2630511372899633,-2.6240923009415815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1939,16.232314845096823,-1.9907331561565513,34.91399994386302,-22.225186988294126,13.902378050397914,-6.722949321617108,16.755708246221445,-5.393494761225298,5.404734210018326,-1.4647517599062425,18.326311600290694,-2.9015982814814336,9.114725627163114,0.08820485740051964,2.4785119209633883,-2.4267622120437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1940,15.934413380414384,1.6106856673044092,29.277409645016576,-10.445201420277073,6.5343494106338085,-3.171897310349806,11.657534391503134,0.8709610626735866,-0.0735562921752333,-2.7525065089652365,13.04541960294479,1.519444619696074,7.207848921046491,0.9389002562189539,-1.9062766262300528,3.0837878272926815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1941,15.558849838597354,8.386218404224792,31.1697194236597,-2.1332354908076354,9.979678285573442,3.3614620628978003,15.05212115687965,3.538391938692939,-2.5834728561680684,1.4644821841710183,3.3884865740633523,12.602496634413704,2.7331303735651793,5.285229235001166,-11.39944769981986,15.224462815199848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1942,15.692417473358944,8.906688141606026,33.62176261640201,-4.573854772263957,16.777256992736596,3.1628285797328886,15.737435617189732,-9.595416885511867,4.005596569076552,1.356310379507315,3.294663911877805,4.685372167837592,1.0512947689892638,-0.15670692170079814,-14.090554006835228,2.669811088319813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1943,10.596268804647934,-0.6114174465272697,24.69114668501348,-17.151051669132414,9.218528946025401,-4.609241660692362,2.767736098553627,-21.546999032353966,5.021128908599952,-5.896495233069114,2.229962619571822,-12.578887217908676,0.5210765870020317,-8.844332291972844,-1.306237467197139,-12.4340673154067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1944,3.1101756980494883,-6.7345456455787485,18.546362619403453,-24.183981657256396,4.16606600606363,-7.292334995743545,3.6792152719264095,-11.681653121454815,-0.05109654098628624,-8.110672604430118,1.7275770837746904,-10.196055715475822,1.5732452509989017,-4.692285980509574,3.9554612416132713,-0.9627863772082623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1945,8.39655784981565,0.08032949305058423,21.836357688373084,-11.7482906579082,9.537528142789341,-2.486892397509223,13.697359811644986,-3.9580874821020444,1.5624673038027694,-5.661593965260835,5.444665062959203,-5.60114776869117,3.195896466201738,-1.5574530296580917,-6.9062184931071116,-0.5878708434013316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1946,20.660136678573082,8.652369390462894,29.164238951405196,-3.9281241044647714,16.991949125834253,1.8730258640632798,14.08479944601497,-4.792134465217529,4.821250333561721,-5.563663949257425,5.493770023651351,-9.276969870051275,2.7017278154600888,-4.313595660271602,-0.5331992956156029,-6.188661529440935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1947,19.489605428463733,8.572830247460374,32.804122648524654,-10.20312530547261,16.827101400906827,0.14920294078450524,11.76788278500274,-4.54776672007614,4.382023448371697,-6.029489049456188,-1.1429406952976677,-8.025976725567475,-0.8028163155432111,-4.284073217770754,5.364986588887987,-0.3640947439295772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1948,15.826184290450016,8.747703123375103,30.93862708773412,-7.281878487535536,11.661768023910994,-0.2900714260993311,15.272446598732003,-4.899038031216762,3.8497809055132137,-6.6328871625387364,-7.445827961413698,-5.631744733760129,-2.849216297343446,-4.33198625115827,0.6676747600448323,2.0487532697695627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1949,19.06197667905974,13.35326670344189,29.8729486495981,0.8818099397111325,12.137665996583166,4.598022415917782,21.820711484124757,-2.0199996374720968,4.484836092204162,-6.671237205274522,0.33931754517075774,-6.3313812993393555,-0.2718334781010867,-5.830212187154146,5.218210039185877,0.7115043402980774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1950,25.916953091519247,18.95860655261785,35.57640686976496,1.1562756977106545,18.764498115714247,10.100695752218144,23.408968824779336,4.576792113142879,6.485592393689288,-4.1831309554358,10.71398917769055,-7.329836506940225,-0.30173466135397575,-7.70935167107713,1.3212725208919522,-3.730297246158134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1951,29.809206375912396,18.347958179271522,36.9229727448781,-1.5658512553365753,20.031651600310873,8.777075241702043,10.881502191543007,6.258300546552185,6.577532042420401,-1.4180803611367736,4.507594794171581,-5.58927919732119,-3.6617771407210142,-6.6502405463378125,-6.03847222499175,-4.8538401100231905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1952,26.83441021343355,15.979955074526295,32.10531034790816,-0.7581651980568473,18.105796507628448,6.735351998561352,6.358044981567737,0.7722522238335969,5.204804960018919,-1.1497325522191346,0.08126750909475788,-1.9656582451232225,-2.849585547126537,-3.0262974648741903,-3.1942055291207083,2.481477606865173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1953,18.729449925411902,15.100067718443462,27.386140623807336,0.2888145695991433,14.105727588265296,7.534440678485149,14.964952526660753,-4.215182643703925,4.935776067947856,0.40134649299540115,10.79818514468137,0.27981235498393175,5.0475076171918545,-0.43401663236248567,1.1632966338034123,5.418298466457934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1954,17.20361052551894,13.452754962878815,24.25466651044714,0.32314277040354433,9.612871177932032,6.69213750749188,14.225543198924282,-0.9518399481395576,4.475472621350576,-0.27298796046400753,11.863095436170624,-3.688908420202324,7.800328973009968,-2.914053318226806,6.359531458226797,0.7243453454479685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1955,19.861998816763634,10.905096297204064,24.84438962789296,-1.3803275386242184,10.107267073700918,3.698165584439767,12.003554076081677,-3.494412597236181,1.272112414271021,-2.1765465787640323,5.102685284343224,-3.0664566165996803,2.6107250799543493,-4.5137846875300625,5.806913172713365,0.781196957232078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1956,17.95127643235724,10.324433910560984,29.842517519810137,0.25221023537223175,12.632474216968859,2.144306801982019,17.28134416632117,-5.523145901567659,0.8437632254661196,-1.784266674089551,8.055700050930682,3.060633250824651,0.3462433591442249,-2.381921283661626,-2.7672712058415954,6.00056886126824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1957,14.52047407070755,9.454350078927533,29.022651156539467,1.4992167201554594,10.357834606917464,1.3517942139014707,16.028881238465573,1.2951355761739478,0.5997172845878112,0.8878615229707236,14.26152165936739,7.145990707729084,4.331052436750966,1.8520583321802206,0.8516816978920616,7.074137044675943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1958,9.099119306266331,6.8162350223618375,19.51606553462979,-3.901594944364561,5.208650999342709,0.7872340559097353,9.161803179033,-4.683981932251612,-1.3458239302480877,2.9561369857162134,8.847792954257045,7.1794140005971485,3.224859795165372,2.919099145414833,4.172097343795215,2.5312213836039392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1959,2.576230501208741,2.525572806113459,15.306361621924808,-9.361104829310406,1.7319832619086952,-1.2496357419286426,-0.08267725690706129,-13.410943334548932,-3.3222769853683047,2.8501847687057307,-0.9972440214029064,2.4916528625238072,-0.3804492035126401,1.4334718952037093,-0.49889225594759523,0.24754161733862956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1960,8.146465633338238,2.2515976217581795,23.923308340449566,-7.255639514805523,5.210387153262317,-3.0637811409504394,-1.1796680498414673,-7.935310876379077,-1.9318687901705687,1.0851955960534099,-8.556029438825092,-0.04491021914257942,-1.7074281843711958,2.6132918746196623,-6.436028595061764,5.768265575539941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1961,14.594881805166864,6.246725511051011,26.971382956752052,-2.5953086805451306,8.724964782522505,-2.5272990834953504,8.3376944709685,-6.341149858249523,-0.24281588300941337,2.5098695022253423,-8.257949345396128,5.024680187658163,0.5310364857837087,5.420859774735135,-7.249584164680385,4.90440462236099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1962,6.19932028505616,4.197901721246012,17.035290751429585,-5.443385994883556,2.8624764933601625,-4.130676889109438,7.227660906927099,-9.03950123762084,-1.4915358182308296,1.1073791464601541,4.141927025709265,3.3726004384444934,5.964002060108463,3.9490347558330825,10.563422246687225,2.564977061855908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1963,-1.0017577939859166,-1.607450674378157,11.31054373287347,-13.133262159721426,-2.613635018405631,-8.900305260546247,1.5002287060996196,-5.427215760978555,-4.457307683787285,-1.1802840915933785,15.967941866794316,2.4969220140596917,8.750660642582478,4.084010340518319,16.676703794998556,9.2619205092663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1964,1.4861834667929372,-3.5080858697793644,12.342100875632923,-15.71582624679354,-2.514973944481909,-10.911372103045778,4.478933951111571,-4.534422861260282,-3.61088937695817,-1.1894754022251952,12.496108403883511,6.105296262838365,5.597550426612589,3.6417151050166012,-1.936239628145378,9.64834695418744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1965,10.483297187659815,2.0175160326094783,18.963808331854636,-7.384777947007791,2.8697466031937324,-3.290464845274215,8.94267020035565,-8.185598544562765,-1.4412844114247996,-1.2310247348262138,8.577372935833818,1.336929812129549,3.9779298065160766,-0.7193945401320505,-2.7500036802795957,2.272034032374849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
1966,11.026725654271388,2.6138244505795,18.904171087817986,-5.6741454125004225,2.8547556445926716,0.07074099175770243,3.660448985563818,-6.414371292693971,-0.4318311930445864,-2.4148300087061143,8.274473097556323,-5.607595556104089,1.5164626885795789,-4.555414860419408,5.278741074587899,-1.0906775329568426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1967,3.4951684845154887,0.9872801608503892,12.998697762517565,-10.39114228861527,-0.0601201087487766,-3.7905264309627853,0.07722103063909458,4.6056693292418345,-0.16324872253330014,-2.403661739246953,0.3790713223701445,1.0722707596166785,-3.1896447894934603,-0.9740656177864722,0.8389385036507697,2.7013908979646786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1968,4.22465795110304,5.988960250880211,16.873656130606292,-6.31316074173256,4.841253117143111,-2.982102438281146,5.52092027169445,0.6856732405380228,2.7317978275436055,-0.4717270758874079,-3.6220957097771773,7.636503890287443,-3.571008735458655,4.957006251721637,-3.3841593163923775,4.578555376100784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1969,11.164927231597147,11.409261728372371,21.77129266460615,-1.2769176268921285,11.242207187768201,3.2078620412125645,8.383973253316128,-6.571500734284626,4.842179914106339,1.2081440728809127,0.6853288299047051,3.0062252356532753,-0.7816916759836374,4.751532173795944,-3.872571083753634,2.4270276568352394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1970,12.049525118459343,12.183188362518848,15.799260160105462,-2.2119434287378823,11.087039536418331,5.349967470694395,5.780524678280102,2.375003040552329,4.822175993882759,1.0416166649117145,-0.7177484419947575,0.06315691741959029,-0.906971689211332,1.716953460587483,-4.896351232850918,2.887572320309298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1971,16.907019798375842,14.869028142096468,17.638333483017846,1.1352499667018918,14.40152512020046,5.324330341336932,10.472029198720364,3.3586454403211263,7.4697200556164844,0.37705326125319516,-1.2457425016798425,1.8266443656062137,-0.6764229964861954,0.8494482814038804,-2.225484940167817,4.974527441614878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1972,20.81119198061525,14.722857079891554,24.472287722283454,0.2911221033601379,16.8075651278248,4.313523564061114,14.93177495644052,-0.21399420962268323,8.785305671592738,-0.7663234520023252,1.6046398149169931,1.4738262864113096,0.5755636737388841,-0.12315190483268168,-0.40055590069758296,4.058191123079865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1973,14.353197928793008,10.105569607370498,19.53399855548554,-3.6631618310442207,10.775358822192501,3.02377235227425,11.888357664672483,6.352212351278567,6.404405023303028,-1.0743281145799983,1.4647251957668175,1.203266674039881,0.20262753445331327,-1.027464318279172,-5.181249089439177,1.5952472772013095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1974,5.910693075169348,3.649074500631613,9.087608092645212,-4.308181246846672,1.8698239992521763,0.32286527930016007,5.187362820210623,0.9179800912066653,3.5529833432856037,-1.4482998728276755,1.0905253247085795,-0.20577760987592342,0.797671894464898,-1.2717972041223788,-3.7227461476330035,-0.3704881900694126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1975,7.507950681460379,1.9124017278275787,8.112911282896349,-8.74833816486391,2.007326894864754,-2.3175757221274154,3.638951279175245,-7.8992773470573,1.3215774339598738,-5.634987531966942,-6.088744443403627,-10.006464203333167,-1.7193048152926735,-7.117789541926371,-2.245504728134648,-11.408680108115586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1976,7.401767900301792,-0.9662256487126513,7.465056385603049,-16.80681246903574,2.3638518487461972,-8.24701125201253,1.3295059869781056,-7.222698653218313,1.0312295012949875,-8.63625528757838,-9.952650883562569,-14.150286194630638,-3.9772453814250355,-10.823962989860576,-5.196778772686827,-15.824385199445558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1977,0.9476831974051851,-4.549864390928505,6.169807370927709,-14.756154359349157,0.5357469060169393,-10.368316311399226,-2.3399883329986153,-5.00764187790004,2.0256500726186744,-8.412817163442554,-3.9358768911829998,-2.4708680454140506,-2.9193258264146067,-4.786197769837102,-2.8294403040739553,5.2162278536892845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1978,-0.6243195240502839,-0.3146756310062315,7.610762207792678,-5.226155595537117,3.5013313216960356,-3.178182239084375,-3.2153255750757426,0.05243342259473671,1.2343965908778927,-5.2459762161429495,-3.398746208595014,5.283371588636271,-3.4583663267594744,-1.3355161928085693,-3.861873034796588,11.844124668995583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1979,11.413205316940555,12.401930581184292,13.190106544098668,3.6305538359614857,10.576942827452719,3.7601419178864646,0.37897845888469206,6.5436265824132,1.726584551884443,-2.7866919364967657,-6.010293565161263,-0.9637537436124717,-4.444077406068118,-6.441571602006633,-4.872924034664408,-5.149567269086564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1980,19.493480736679366,13.561452369862074,20.379946190904278,-3.1513518755560455,11.405754460098152,-2.229212887093759,7.250872467952959,-5.383223198485872,0.7328266010387807,-2.3892974215848,1.2943168988765592,-0.7128847090057775,0.44361812222494734,-5.284194283875308,5.320233974101356,-7.503803335379487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,4.08503953562726,-7.2798933408183615,12.848950666177913,-23.707395526581053,0.19312793335411982,-16.224669276399844,6.973820554534754,-20.695978691540418,-2.1850559027302126,-5.38527219913783,5.307337544421742,0.5872812899383746,3.303623292232018,-1.5682752469481471,8.773082503792963,-3.384488438018809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1982,-7.097683516734378,-17.657852918683133,2.1446639229461226,-25.324527918098497,-4.842163783449436,-15.984296084138066,1.6709691045823547,-13.297697632549472,-3.558138736132264,-6.001114256053924,1.9696263360404203,-0.22468853597220573,2.448705057065382,0.31693803708465396,3.364572622776606,-2.4695887302615667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1983,4.796341785094029,-3.832314846743472,5.984196858904909,-9.559153430270868,3.8038679010584104,-4.014804485292061,-1.6675373535161384,-5.841679260168291,0.376081477618996,-0.6092571761344203,-1.132229800145737,5.103001048384613,1.9253812208594354,2.487869714719068,-3.080351145342931,0.3477711964945347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,11.09897900949926,5.451966772595142,9.577539840633833,-5.782989256131032,7.268749096373398,-2.999382085434277,-3.5757342859086947,-6.285206798058994,2.326585753327535,3.502003117145776,-1.1888272118004295,6.334467590522465,0.44171189141232503,1.0477961195170593,-8.982492020475647,-6.268460924850493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,4.745375410341353,0.7603373877103365,9.393897874719528,-9.379355192892888,2.1616963077322,-7.903751478914543,2.448358685999551,-2.150188434176613,0.9089499039534417,-0.04835433753861196,1.0411525080619697,-0.2391502639972174,-1.7191544549656257,-3.0390279932574344,-8.027375894223319,-11.14340755556315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1986,2.2148257594471943,-4.305302925862037,9.054120702222576,-7.174685376173784,-0.7826546194241928,-5.788429129210897,6.040998851902316,0.6652484222899346,-0.3748022293427056,-0.612281074136412,2.6317063683336173,0.059945917703075224,1.8227333050463415,-2.3308973546797276,1.1998367611107312,-8.710636641096809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1987,8.038807310102442,0.9635175376395182,8.352919885661578,-5.07970207152195,2.3971415699052443,0.041093453960769466,3.786144928598276,-0.3895589435250315,0.3164956776465786,3.6697578623199902,-1.5510444424606433,3.6266261102345965,3.30969025384816,-0.8357902965218003,-0.9557562086536393,-10.03792100686525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,14.518835163017798,9.418763463864138,11.834451533867508,-3.7491251416164744,7.215352243744377,3.264515586237792,9.932572957323202,-3.1820121710995295,0.6771831212296107,6.3218397572539615,5.4108807590015005,4.183624278694502,2.8562300748847598,1.1581147151485425,-7.845024651549956,-10.121555738796733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1989,7.428568896713898,3.0966391692384434,8.945938913874699,-9.222679137353879,3.8021276696898667,-4.165414372114327,8.095654134521055,-8.362963329960962,0.4515491281889936,2.2327324074230432,16.568698583301934,2.7332660221889746,4.001782108195045,2.248772629523934,3.2451827253767296,-3.4928244380359246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1990,-0.4490642792482049,-6.227817066912053,3.4062974166113804,-18.941495990670205,-0.3582454372660493,-11.04960068193796,0.6565878063966579,-10.962703783260395,0.12464925973035612,-2.818017506830257,10.53530846212008,0.18112436551414302,2.1685305115005846,0.31342503889905504,11.78730227259241,-0.6209454453768846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1991,-2.4086135577804555,-10.862887387455771,1.5757380866673714,-19.09955351948102,-2.3188194021545883,-10.113108126638735,3.911591590573238,-7.22293114886493,1.1094770955872102,-3.944050115916413,3.628572676692329,-5.444743999294413,-1.5717673284733813,-2.764938073251953,-1.3493145021646171,-7.267606992696061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1992,-4.342780766301047,-12.313951717752644,0.513985114601553,-13.106639661419706,-4.272473613612192,-8.281475041079261,6.400737711411836,0.13890769355367638,1.309112447600647,-3.379967671152901,2.4504504922418633,-7.774792242243734,-3.6746581759223176,-3.0816464924117035,-13.677763749829982,-11.866675254365493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1993,-5.38845427038666,-10.70954580783976,-2.1237177989745533,-14.29396047866095,-6.7510593904168275,-7.953123858293026,2.1122426933983434,-6.7617041145922485,1.3244405878763388,-3.02097041337435,-3.104232992904194,-5.261998437535837,-4.711042454742824,-2.280632706925253,-10.519172054086063,-8.850097661702076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1994,-0.8084806268664977,-5.555364835170451,-1.698708817756085,-12.931452672280827,-5.007246958453408,-4.369128670726155,6.036566262613235,-11.31635975167886,1.1238043273170675,-3.2457527522563083,-3.610059205450753,-0.7545873610828409,-5.280151919834054,-3.045438083537036,-6.796759342282655,-3.6309872055281804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1995,4.806090668273185,0.6034090309512408,1.830299694421612,-5.156863422461427,-0.9852372565061387,-0.7031542189282476,7.964715550113695,2.3651553091083173,2.2586328139101894,-2.7186399228575766,0.1927016784009794,2.9271463699059836,-6.7255951771564355,-4.381186739392746,-13.876522623244469,-1.8913639589331073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,10.728088524811653,7.158310124841407,8.062872535246967,4.177667232853892,3.5658854905131108,4.25874865971214,4.695293053587875,9.42729321250296,6.185680777027699,0.29482094078133514,-0.4564984599666815,4.261880364679882,-6.611478086857957,-4.068512484278642,-14.872129145867461,-0.5452503834508438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,12.519252484302882,7.6109423398442715,9.872708796715031,4.776924378237368,3.0611354910910507,5.20146868051917,7.596106164740306,4.285900507265467,8.801616253587952,2.4743159232168352,-0.731791046533715,2.4202697962947184,-4.85613570786704,-3.4734451265076274,-5.437479116709667,-1.296293064328312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,13.051710344965343,6.107360464250817,8.663498164106414,-2.5336386578082966,0.3255399171487596,2.2659437671920557,11.650720166029984,1.943708941690275,8.322563156067218,0.3022732421445795,3.065032166183016,-4.221077319262662,-3.7954750685173906,-5.5450206931249255,0.13175819829294255,-7.1709620689297555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,17.524700372317675,11.649551490068632,14.057091970813936,2.113442166616082,4.34378437883322,4.788875518538639,10.980859796492098,2.3501346370850626,6.5855873310864865,-1.2197213050933584,5.441794677496176,-4.510853509230742,-2.528990755891101,-6.509941555456848,-0.06108862498545875,-5.114262761232208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,22.659214563209353,19.05498768523126,25.41785385237363,12.088734505743624,13.020564818044107,10.146046135482521,17.28457632942051,7.791667235108324,8.122319357855332,1.5750884833051373,4.372712560646775,3.3914159379819466,-2.4343146982490396,-3.3974839077351504,-2.4870054509263326,6.4474994748791925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2001,15.627344058996853,7.909838056183146,23.798029052693728,-2.7753423848888286,10.001038019442536,4.087972275610301,19.84898961789012,5.474244240683333,11.439768544154134,4.198895147065727,4.265870291340946,6.478105593510577,-0.3224135553373628,0.3217969043046196,-4.063392757943333,8.026411518906409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,4.551801699305134,-6.475544266208146,14.462920510471054,-15.659511754622969,1.1829118608849676,-4.296622383675783,14.37726229236375,0.8909898001983958,12.290004834940788,1.512922752183627,2.443088036088085,1.6273498775889266,1.7625611615421235,-0.7776903969800344,-5.717894668882153,2.4243915901103126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,-3.593488805574001,-12.832935969791997,11.158679664859168,-15.695379384221297,-4.828225337954009,-9.35735262017501,12.384194308654664,1.4920124269838517,9.690034191674727,-0.10888727746792881,11.430661368974441,-0.5138456287513691,4.754832010632597,-0.1803682195803873,4.247770644760223,6.944359796640044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,-15.00179189545505,-27.34588762346595,6.4642345683326425,-27.996495738930186,-11.507415322924935,-16.782750115824772,11.058547764838139,-9.19139203849948,7.3212500799246385,-1.0241437988856177,21.824461862415703,-2.0202309311574425,7.777611678160682,1.5609143778576566,14.130270137269903,9.133576442557512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2005,-23.56437434953712,-38.36654340670993,1.114140893385084,-37.19738408945799,-13.763238980603802,-21.019404377063857,7.173000160980749,-20.00478920135516,2.5386672108179766,-4.414947512916228,11.462629040109803,-5.888451081076681,6.455176466211071,-0.895603212407039,8.406802523499607,1.1588678980142348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,-20.45277601952597,-34.3369291113203,6.720082491031974,-37.10739792864214,-7.277495496350554,-19.218416722385456,5.96809882114222,-16.95645729213286,0.5759182118375037,-7.331609131144788,2.3268824571617728,-7.039722387501399,4.372597359170783,-3.479344228573055,3.1035962549231044,0.036525567856349195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,-12.912046774036682,-29.309128102750236,17.496921015332575,-39.906733886886855,-0.4468886932878462,-16.04325283315444,8.505942476699389,-15.897596803279455,5.338315511053636,-4.44491696645531,11.476095426917468,-0.2525592445114597,7.596632011962129,0.6628844532504701,1.2784220730778202,3.3235110572912046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,-8.047268250893993,-25.80212372062718,23.441805280411813,-38.36145933673794,2.3592755713056306,-13.953038250924322,14.044227667355003,-19.45430926057618,9.110972398438022,-3.337581290058111,14.299358885829776,2.6991490454287117,7.891567067530772,3.1002318082558418,-2.426728167606136,4.769125542433984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,-4.347871177660153,-21.24636696777179,22.978163489444213,-31.644764498081685,2.594582503713127,-12.574757704647453,16.166044623933715,-17.357782753072996,6.54092522321362,-3.070792669148375,12.094942624979439,0.192452536565483,7.066172453191335,2.4853581498975785,-0.8016079001244734,4.504158959519657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,-6.412442993305007,-21.718267017040773,14.48871113708671,-28.5866845129178,-1.9060220684236526,-12.493939896775046,9.41837921478924,-16.774433675250407,4.53695776587621,-1.1000741219153198,11.235450584120528,-3.1968271249010627,6.090369450381125,0.05614184969234515,-2.177746858559722,-2.296931280800412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,-10.810286245014709,-20.78277371943966,8.267463187317759,-27.76252960398631,-3.5106826274241882,-11.311098431877355,6.954863628557462,-17.106578234353407,1.9869545855055293,-0.08279408386696474,7.584198515882171,-4.0166174840891244,3.468843727723886,-1.3240165636181587,-0.5852722413684042,-1.6168319973354368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,-7.8066097530169145,-15.108738474507646,11.012946802584082,-23.720996602537838,-0.17825303301202666,-8.354990900937082,10.777614154588463,-9.961515825978978,1.356921250738452,0.19720007353178914,6.327258684483443,-4.282817956699525,3.427985681611869,-1.3513634320994967,7.286354484359697,5.280860720466371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,1.4103057063108224,-9.574398334754108,16.14652003598752,-15.908610790127767,2.7207734705759776,-4.994128807166419,9.583620179295195,-0.7539809150425754,3.475095143875354,1.6119430865192435,4.581785135029745,-4.211993632931147,5.259108873525535,-2.005060011889487,5.320728260629255,2.658055850283862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,8.967114763375832,-1.1773682368274763,21.580196739657794,-8.585718302390347,8.485762691511667,-0.612264685503817,10.990048893713578,4.466199627821766,8.449344798252206,1.7434676298757101,-0.4747127530949964,-1.6538768135372797,5.193178417235919,-2.36381536078495,-2.379369415765103,3.72731013094816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
